group	y
1	0
2	0.839453760489936
3	1.55513881358799
4	2.16989541221368
5	2.70154144919722
6	3.16409026096713
7	3.56865976859495
8	3.92415261930409
9	4.23776628493832
10	4.51537676417935
11	4.76182821440327
12	4.98115246640728
13	5.17673618183728
14	5.35144883071355
15	5.50774127499487
16	5.64772223324054
17	5.77321804171052
18	5.88581974911733
19	5.98692056036775
20	6.07774588635194
21	6.15937769365066
22	6.23277442928931
23	6.29878748391623
24	6.35817492432201
25	6.41161305255308
26	6.45970621884456
27	6.50299521798182
28	6.54196452518641
29	6.57704857205632
30	6.60863722090982
31	6.63708056370356
32	6.66269314700826
33	6.68575770546378
34	6.70652847131214
35	6.72523411598874
36	6.74208037056863
37	6.75725236453914
38	6.77091671647123
39	6.78322340536607
40	6.79430744751479
41	6.80429040044458
42	0
43	0.83922856847501
44	1.55473734460451
45	2.16935479161159
46	2.70088999323196
47	3.16334968891148
48	3.56784684603426
49	3.9232803802539
50	4.23684494196427
51	4.5144143872726
52	4.76083123835154
53	4.9801260708678
54	5.17568457683316
55	5.35037547178347
56	5.50664902594574
57	5.64661348980801
58	5.77209482599599
59	5.88468378212682
60	5.98577331809605
61	6.07658864346131
62	6.15821155776072
63	6.23160036812925
64	6.29760634702262
65	6.35698746054397
66	6.41041992431311
67	6.45850801387049
68	6.50179245905148
69	6.54075767829703
70	6.57583805333372
71	6.60742340249973
72	6.63586377883281
73	6.66147369436221
74	6.68453585299523
75	6.70530445957309
76	6.7240081610582
77	6.74085266663576
78	6.75602308618984
79	6.76968602071832
80	6.78199143345597
81	6.79307432653878
82	6.80305624477807
83	0
84	0.83207093649754
85	1.54197682449887
86	2.15217139676328
87	2.68018374372139
88	3.13981092254405
89	3.54200844977723
90	3.89555663472196
91	4.20756044919289
92	4.48382564848276
93	4.72914278052171
94	4.94750252718946
95	5.14225976109258
96	5.3162592168011
97	5.47193235660017
98	5.61137255353392
99	5.73639389442195
100	5.84857755669385
101	5.949308712668
102	6.03980617263348
103	6.12114642674943
104	6.19428333579335
105	6.26006441551939
106	6.31924443172227
107	6.37249685298904
108	6.4204235807222
109	6.46356328034903
110	6.50239856556322
111	6.53736223294973
112	6.56884270295877
113	6.59718879160718
114	6.62271391303852
115	6.64569979433872
116	6.66639976942624
117	6.68504170740052
118	6.70183062168593
119	6.71695099908661
120	6.73056888204675
121	6.74283373267352
122	6.75388010318709
123	6.76382913423116
124	0
125	0.823279931656487
126	1.52630435148319
127	2.13106674821853
128	2.65475232446702
129	3.11090060559289
130	3.51027372699522
131	3.86150632563224
132	4.1715932300719
133	4.44625655417481
134	4.69022301109735
135	4.90743428516315
136	5.1012073965799
137	5.27435762649125
138	5.4292933372649
139	5.56808962946575
140	5.69254600404628
141	5.80423188433007
142	5.90452287793185
143	5.99462993555799
144	6.0756230263874
145	6.14845055018056
146	6.21395540871013
147	6.27288843715143
148	6.32591973018547
149	6.37364827329801
150	6.41661019641
151	6.45528589662425
152	6.49010622365452
153	6.52145788106468
154	6.54968816556237
155	6.57510914286772
156	6.59800134033444
157	6.61861702221358
158	6.6371831022331
159	6.65390373928382
160	6.66896265490299
161	6.68252520551904
162	6.69474023775417
163	6.70574175124184
164	6.71565039022702
165	0
166	0.80643591213853
167	1.49627508336836
168	2.09062915110251
169	2.6060244111016
170	3.05550694448129
171	3.44946835837106
172	3.79626417399317
173	4.10267817976374
174	4.37427222823747
175	4.61565072184586
176	4.83066146306326
177	5.02254894494526
178	5.19407201434865
179	5.34759477300569
180	5.4851573104669
181	5.60853118040974
182	5.71926328468328
183	5.81871090443586
184	5.90806993100723
185	5.98839783904123
186	6.06063256470762
187	6.12560816915204
188	6.18406795628
189	6.23667555619412
190	6.28402436733312
191	6.32664566145675
192	6.36501558856515
193	6.39956126806625
194	6.43066611388106
195	6.45867451164222
196	6.48389594342091
197	6.50660863782195
198	6.52706280955829
199	6.54548354181681
200	6.56207335615788
201	6.57701450782786
202	6.59047103881356
203	6.6025906164361
204	6.61350618154433
205	6.62333742725758
206	0
207	0.804382489891169
208	1.49261427264837
209	2.08569948087389
210	2.60008408425352
211	3.04875400905705
212	3.44205569202033
213	3.78831062789934
214	4.0942768776084
215	4.36549675655249
216	4.60655975649626
217	4.82130223495713
218	5.0129598433441
219	5.18428454871784
220	5.33763505708108
221	5.47504718985846
222	5.5982890937285
223	5.70890492499034
224	5.80824973064781
225	5.89751756618203
226	5.97776438305194
227	6.04992684183095
228	6.11483792592072
229	6.17324002110406
230	6.22579596939918
231	6.27309848813857
232	6.31567825683283
233	6.35401090772593
234	6.38852310547132
235	6.41959786295596
236	6.44757921092887
237	6.47277631649353
238	6.49546712801868
239	6.515901610362
240	6.53430462355259
241	6.55087848954701
242	6.56580528483886
243	6.57924889117393
244	6.59135683210697
245	6.60226191941242
246	6.61208373025971
247	0
248	0.802926456720051
249	1.49001847831122
250	2.08220396825599
251	2.59587193891946
252	3.04396566219233
253	3.43679954555217
254	3.78267095639218
255	4.08831971286332
256	4.3592742770396
257	4.6001135678843
258	4.81466582756645
259	5.00616043809248
260	5.17734448822227
261	5.33057285797432
262	5.46787834234606
263	5.59102667219366
264	5.70156005701169
265	5.80083195962493
266	5.89003513375053
267	5.97022445079305
268	6.04233566683064
269	6.10720100106225
270	6.16556218825154
271	6.21808151160472
272	6.26535120549793
273	6.30790152949192
274	6.34620774870198
275	6.38069620532594
276	6.41174962788696
277	6.43971179549451
278	6.46489165191589
279	6.48756694681108
280	6.50798746787128
281	6.52637791688969
282	6.54294047428852
283	6.55785708981205
284	6.57129153158289
285	6.58339122121451
286	6.59428887895772
287	6.6041039997646
288	0
289	0.797979506249127
290	1.48119912839989
291	2.07032777742856
292	2.58156095016091
293	3.02769699795633
294	3.41894150717663
295	3.76350987121111
296	4.06807992744795
297	4.33813307052916
298	4.57821229776066
299	4.79211827898184
300	4.98305909556902
301	5.15376526199459
302	5.30657865929121
303	5.44352180000836
304	5.56635220711659
305	5.676605475738
306	5.77562968636441
