group	y
1	0
2	0.0922262848298498
3	0.182641218985649
4	0.27128616944829
5	0.358201482024866
6	0.443426507424946
7	0.526999626661867
8	0.608958275796598
9	0.689338970041287
10	0.768177327239159
11	0.845508090736978
12	0.921365151665885
13	0.995781570646001
14	1.06878959892979
15	1.14042069899875
16	1.21070556462772
17	1.27967414043059
18	1.34735564090088
19	1.4137785689604
20	1.47897073402874
21	1.54295926962609
22	1.60577065052136
23	1.66743070943772
24	1.72796465332676
25	1.78739707922269
26	1.84575198968738
27	1.90305280785696
28	1.95932239210028
29	2.0145830502993
30	2.06885655376128
31	2.12216415077239
32	2.17452657980185
33	2.22596408236595
34	2.27649641556056
35	2.32614286427089
36	2.37492225306679
37	2.42285295779185
38	2.46995291685407
39	2.51623964222611
40	2.56173023016248
41	2.60644137164099
42	0
43	0.0921860919188584
44	0.182561820744343
45	0.27116852828731
46	0.358046535835851
47	0.443235170214641
48	0.526772789169724
49	0.608696806096319
50	0.68904371412672
51	0.767849109594956
52	0.845147714894411
53	0.920973400744205
54	0.995359207879729
55	1.06833736818228
56	1.13993932526244
57	1.21019575451131
58	1.27913658263362
59	1.34679100667593
60	1.4131875125633
61	1.47835389315709
62	1.5423172658463
63	1.60510408968474
64	1.66674018208561
65	1.72725073508523
66	1.78666033118693
67	1.84499295879615
68	1.9022720272573
69	1.95852038150268
70	2.01376031632376
71	2.06801359027431
72	2.12130143921526
73	2.17364458951035
74	2.22506327088181
75	2.27557722893482
76	2.32520573735937
77	2.37396760981792
78	2.42188121152697
79	2.46896447054053
80	2.51523488874325
81	2.56070955256069
82	2.60540514339407
83	0
84	0.0909085774160742
85	0.180038181568628
86	0.267429354249647
87	0.353121637421316
88	0.437153598737043
89	0.519562856401965
90	0.600386103390134
91	0.679659131035117
92	0.75741685201031
93	0.833693322714848
94	0.90852176508058
95	0.981934587815147
96	1.05396340709586
97	1.12463906672864
98	1.19399165778593
99	1.2620505377372
100	1.32884434908506
101	1.3944010375201
102	1.45874786960674
103	1.52191145001236
104	1.58391773829168
105	1.6447920652378
106	1.70455914881123
107	1.76324310965792
108	1.82086748622693
109	1.8774552494981
110	1.93302881732999
111	1.98761006843776
112	2.04122035601084
113	2.0938805209795
114	2.1456109049397
115	2.19643136274482
116	2.24636127477318
117	2.29541955887963
118	2.34362468203937
119	2.39099467169217
120	2.43754712679458
121	2.48329922858784
122	2.52826775108881
123	2.57246907131111
124	0
125	0.0893395338813071
126	0.176938647493586
127	0.262836900045505
128	0.347072876331034
129	0.429684211589301
130	0.510707615721172
131	0.590178896879296
132	0.668132984447918
133	0.744603951428327
134	0.819625036245411
135	0.893228663990372
136	0.965446467114263
137	1.03630930558665
138	1.10584728653326
139	1.17408978336628
140	1.2410654544203
141	1.30680226110699
142	1.37132748560085
143	1.43466774806829
144	1.49684902345194
145	1.55789665782165
146	1.61783538430359
147	1.67668933859832
148	1.73448207409845
149	1.79123657661654
150	1.84697527873303
151	1.90172007377437
152	1.95549232943077
153	2.00831290102306
154	2.06020214442767
155	2.11117992866865
156	2.16126564818542
157	2.21047823478463
158	2.25883616928429
159	2.30635749285828
160	2.35305981808894
161	2.39896033973525
162	2.44407584522416
163	2.48842272487212
164	2.53201698184382
165	0
166	0.0863331653942009
167	0.170999780048903
168	0.254037520492369
169	0.335483137534809
170	0.415372479861412
171	0.493740517015125
172	0.570621361785073
173	0.646048292016062
174	0.720053771854237
175	0.792669472443559
176	0.863926292087379
177	0.933854375889018
178	1.00248313488492
179	1.06984126468353
180	1.13595676362283
181	1.20085695045894
182	1.26456848159804
183	1.32711736788353
184	1.38852899094987
185	1.44882811915445
186	1.50803892309845
187	1.56618499074737
188	1.62328934216153
189	1.67937444384692
190	1.73446222273594
191	1.78857407980797
192	1.84173090335885
193	1.89395308192858
194	1.94526051689606
195	1.99567263474944
196	2.04520839904061
197	2.09388632203204
198	2.14172447604384
199	2.18874050450893
200	2.23495163274385
201	2.28037467844261
202	2.32502606190079
203	2.36892181597681
204	2.41207759579731
205	2.45450868821313
206	0
207	0.0859666647541008
208	0.170275784061957
209	0.252964804937858
210	0.334070254614559
211	0.413627763981868
212	0.491672090419025
213	0.568237140036623
214	0.64335598934345
215	0.717060906353195
216	0.789383371145595
217	0.860354095896207
218	0.930003044388634
219	0.998359451022647
220	1.06545183933132
221	1.13130804001997
222	1.19595520853924
223	1.25941984220461
224	1.32172779687392
225	1.38290430319457
226	1.44297398243145
227	1.50196086188661
228	1.55988838992117
229	1.6167794505899
230	1.67265637789851
231	1.72754096969336
232	1.78145450119329
233	1.83441773817279
234	1.88645094980554
235	1.93757392117718
236	1.98780596547591
237	2.03716593586925
238	2.08567223707518
239	2.13334283663541
240	2.18019527589887
241	2.22624668072247
242	2.27151377189692
243	2.31601287530444
244	2.35975993181544
245	2.40277050693098
246	2.44505980017743
247	0
248	0.0857067878145637
249	0.169762415623437
250	0.252204167697978
251	0.333068412737452
252	0.412390627198114
253	0.490205418018931
254	0.566546544759639
255	0.641446941166414
256	0.714938736180057
257	0.787053274401178
258	0.857821136026521
259	0.92727215627016
260	0.995435444282979
261	1.06233940158347
262	1.12801174001259
263	1.19247949922494
264	1.25576906372854
265	1.31790617948463
266	1.37891597007925
267	1.43882295247749
268	1.49765105237135
269	1.55542361913181
270	1.61216344037532
271	1.66789275615476
272	1.72263327278462
273	1.77640617630995
274	1.82923214562822
275	1.88113136527328
276	1.93212353786997
277	1.98222789626818
278	2.03146321536448
279	2.07984782361957
280	2.12739961427932
281	2.17413605630727
282	2.22007420503589
283	2.26523071254404
284	2.30962183776765
285	2.35326345635063
286	2.39617107024262
287	2.43835981705032
288	0
289	0.0848238420315095
290	0.168018218932682
291	0.249619862047072
292	0.329664601447946
293	0.408187388895311
294	0.485222320199279
295	0.560802657005214
296	0.634960848015695
297	0.707728549663955
298	0.779136646253042
299	0.849215269574622
300	0.917993818020931
301	0.985500975203072
302	1.05176472808848
303	1.11681238467009
304	1.18067059117929
305	1.24336534885466
306	1.30492203027795
307	1.3653653952885
308	1.42471960648721
309	1.48300824434057
310	1.54025432189524
311	1.5964802991133
312	1.65170809683792
313	1.70595911039917
314	1.75925422286933
315	1.81161381797662
316	1.86305779268648
317	1.91360556945884
318	1.96327610818987
319	2.01208791784638
320	2.06005906780094
321	2.10720719887527
322	2.15354953409976
323	2.19910288919627
324	2.24388368279147
325	2.28790794636776
326	2.33119133395842
327	2.3737491315939
328	2.41559626650538
329	0
330	0.0842331141005267
331	0.166851277856422
332	0.247890852679242
333	0.327387308278766
334	0.405375245371104
335	0.481888417799627
336	0.556959754084005
337	0.630621378412215
338	0.702904631090016
