group	y
1	0
2	0.922262848298498
3	1.66339062919196
4	2.26475032357233
5	2.75749717434136
6	3.16518231404728
7	3.50568540486903
8	3.79264793771304
9	4.03653703731969
10	4.24543577195146
11	4.42563094976145
12	4.58205089404723
13	4.71859202280966
14	4.83836295557464
15	4.94386740211294
16	5.0371415661337
17	5.11985771428003
18	5.19340254145326
19	5.25893673024035
20	5.31744045001841
21	5.3697483186615
22	5.41657644471035
23	5.4585434976332
24	5.49618725724131
25	5.52997772521571
26	5.56032760863318
27	5.58760078264241
28	5.61211918876964
29	5.63416851321944
30	5.65400290599165
31	5.67184893927025
32	5.68790895688862
33	5.70236393169033
34	5.71537592129275
35	5.72709019290153
36	5.73763707277593
37	5.7471335644878
38	5.75568477134752
39	5.7633851516167
40	5.77031962989035
41	5.77656458393995
42	0
43	0.921860919188584
44	1.66268552903981
45	2.26381564040867
46	2.75638783653941
47	3.16393940704935
48	3.50433973583102
49	3.79122267441372
50	4.03504966253445
51	4.24389953156706
52	4.42405592640842
53	4.58044480366203
54	4.71696080614228
55	4.83671121788743
56	4.94219874044426
57	5.03545881324604
58	5.11816312083326
59	5.19169791234091
60	5.25722352688452
61	5.31571986735657
62	5.36802134329362
63	5.41484389899978
64	5.45680607331587
65	5.49444554118075
66	5.52823221926318
67	5.55857874504948
68	5.585848936166
69	5.61036468613982
70	5.63241164075896
71	5.65224391570098
72	5.67008805377358
73	5.68614637348713
74	5.70059982571643
75	5.71361044891197
76	5.72532349347429
77	5.73586927086505
78	5.74536477157822
79	5.75391508732994
80	5.76161466607558
81	5.76854842322832
82	5.77479272836423
83	0
84	0.909085774160742
85	1.64027422196949
86	2.23410713541046
87	2.72112800848681
88	3.12443413917236
89	3.46156822041689
90	3.74592128941199
91	3.98777409049074
92	4.1950707873326
93	4.37399448208663
94	4.52939590699693
95	4.66511328133354
96	4.78421144123152
97	4.88916104226835
98	4.98197323169529
99	5.06430119217042
100	5.1375170043354
101	5.20277009021342
102	5.26103188259708
103	5.31313016910399
104	5.35977567384794
105	5.40158278373224
106	5.43908584037225
107	5.47275205835773
108	5.50299186327189
109	5.53016724441803
110	5.55459856969108
111	5.57657020025484
112	5.59633516086949
113	5.61411906062895
114	5.63012341316332
115	5.64452847107888
116	5.65749566361578
117	5.66916970703074
118	5.67968044244989
119	5.68914444469283
120	5.69766643695751
121	5.70534053961979
122	5.71225137625268
123	5.71847505594438
124	0
125	0.893395338813071
126	1.61274865072334
127	2.19761914439866
128	2.67782188153298
129	3.07591376228699
130	3.40903623773766
131	3.69028212046474
132	3.9297102246748
133	4.13509931516153
134	4.31250900745366
135	4.46669764322394
136	4.60143414233548
137	4.7197312064012
138	4.82402013213349
139	4.91628223112147
140	4.99814796200799
141	5.07097200368876
142	5.13589036981226
143	5.19386409019291
144	5.24571281940635
145	5.29214087012768
146	5.33375752984986
147	5.37109304619974
148	5.40461131507316
149	5.43472004539358
150	5.46177898091758
151	5.48610661575844
152	5.50798573330429
153	5.52766801845034
154	5.5453779335031
155	5.5613160035386
156	5.5756616235496
157	5.588575474544
158	5.60020161674298
159	5.61066931360649
160	5.62009462942282
161	5.62858183477579
162	5.63622464770804
163	5.64310733335445
164	5.649305680872
165	0
166	0.863331653942009
167	1.56000823393413
168	2.12770626823873
169	2.59484510460631
170	2.98294621306449
171	3.30838224452932
172	3.58367459781458
173	3.81845685753701
174	4.02019087567884
175	4.19469966102352
176	4.34656453013518
177	4.47942162163239
178	4.59618374468983
179	4.6992067824007
180	4.79041487968376
181	4.87139495479451
182	4.94346834398425
183	5.00774536976268
184	5.06516712930051
185	5.11653769384472
186	5.16254909142258
187	5.20380083879334
188	5.24081533929031
189	5.27405013002031
190	5.30390771464632
191	5.33074353434142
192	5.35487249295637
193	5.37657435077962
194	5.39609822545589
195	5.41366638198774
196	5.4294774513305
197	5.44370918524514
198	5.45652083108788
199	5.46805519208192
200	5.47844042484898
201	5.48779161547294
202	5.49621216730557
203	5.50379502749833
204	5.51062377440005
205	5.51677358416295
206	0
207	0.859666647541008
208	1.55357875045754
209	2.11918332303965
210	2.5847295642168
211	2.97161271670677
212	3.29611170846639
213	3.57067827834863
214	3.80489417204314
215	4.00618260729659
216	4.18033774861604
217	4.33191933177274
218	4.46454730827736
219	4.58112230960822
220	4.68399102532824
221	4.77507063127659
222	4.85594273778333
223	4.92792461636163
224	4.99212345756355
225	5.04947792860928
226	5.10079020101195
227	5.1467508052009
228	5.18795806680388
229	5.22493343287136
230	5.25813366532234
231	5.28796063325644
232	5.31476925332699
233	5.3388739917027
234	5.36055424013174
235	5.38005880329021
236	5.39760967831153
237	5.41340526524241
238	5.42762311552056
239	5.44042230172848
240	5.45194547385112
241	5.4623206535777
242	5.47166280774103
243	5.4800752339703
244	5.4876507854391
245	5.49447295677148
246	5.50061684938942
247	0
248	0.857067878145637
249	1.54901975572224
250	2.11313990408798
251	2.57755687366578
252	2.96357640237211
253	3.28741096142911
254	3.56146289545835
255	3.79527719239179
256	3.99624967535301
257	4.17015405605459
258	4.32153476783772
259	4.45400028431755
260	4.57044260205579
261	4.67320189170039
262	4.76419038748095
263	4.84498593600303
264	4.91690292657014
265	4.98104632893721
266	5.03835308730393
267	5.08962402612712
268	5.13554861392479
269	5.17672433172151
270	5.21367194849021
271	5.24684767648252
272	5.27665293484418
273	5.30344226830398
274	5.32752983268065
275	5.34919475839911
276	5.36868562821684
277	5.38622424932759
278	5.40200885804622
279	5.41621686376597
280	5.42900721514138
281	5.44052245349983
282	5.45089050485306
283	5.46022625147579
284	5.46863291603182
285	5.47620328505724
286	5.48302079380885
287	5.48916049071919
288	0
289	0.848238420315095
290	1.53353032759649
291	2.0926070653986
292	2.55318727439907
293	2.93627259517118
294	3.25784970863125
295	3.53015313986135
296	3.7626029903483
297	3.96250200852051
298	4.13555441662882
299	4.286252657191
300	4.41816620705901
301	4.53415772520422
302	4.63654523391274
303	4.72722417803165
304	4.80775961671164
305	4.87945614679484
306	4.94341119275928
307	5.0005558447506
308	5.0516863505297
309	5.09748857071421
310	5.13855711674432
311	5.17541045378821
312	5.20850292657332
313	5.23823442550304
314	5.26495823167266
315	5.28898744647022
316	5.31060031246106
317	5.33004465842222
318	5.3475416462173
319	5.36328895587343
320	5.37746351418014
321	5.39022384874023
322	5.40171213171108
323	5.41205596403508
324	5.42136994069638
325	5.42975702965982
326	5.43730979105705
327	5.44411145844145
328	5.45023690021109
329	0
330	0.842331141005267
331	1.52316724754736
332	2.07886973118287
333	2.53688298569869
334	2.91800519773261
335	3.23807198497291
336	3.50920559415881
337	3.74074257248335
338	3.93992339748225
339	4.11240580002857
340	4.26264743858862
341	4.39419169953671
342	4.50988161376015
343	4.61202038535778
344	4.70249222637238
345	4.78285364060851
346	4.85440267333907
347	4.91823170093394
348	4.97526789692991
349	5.02630444708549
350	5.07202479818095
351	5.11302164178361
352	5.14981190171921
353	5.18284867326282
354	5.21253082402479
355	5.23921078967634
356	5.26320096614697
