group	y
1	0
2	0.0442905252274338
3	0.127418534822083
4	0.23423957765238
5	0.354060052551015
6	0.479425846451829
7	0.605232130406178
8	0.728069980349401
9	0.845747555128644
10	0.956939864347205
11	1.0609331987602
12	1.15743918884702
13	1.24646002485428
14	1.32819122145577
15	1.40295189100585
16	1.4711351327639
17	1.53317309643309
18	1.58951271789446
19	1.6405991868549
20	1.68686498905876
21	1.72872294272116
22	1.76656207383846
23	1.80074548784023
24	1.83160962507904
25	1.85946445663152
26	1.88459430084443
27	1.90725903184655
28	1.92769551760066
29	1.94611917344319
30	1.9627255522097
31	1.97769191748524
32	1.99117876483591
33	2.00333126898079
34	2.01428064415484
35	2.02414541142814
36	2.0330325712442
37	2.04103868247834
38	2.0482508513056
39	2.05474763440567
40	2.06059986173886
41	2.06587138446204
42	0
43	0.0444338873377724
44	0.127662612139579
45	0.234553375554114
46	0.354421135108988
47	0.479818055617075
48	0.605643905260712
49	0.728493119305936
50	0.846176305023606
51	0.957370250712427
52	1.06136253397348
53	1.15786571142091
54	1.24688263535523
55	1.32860928958173
56	1.40336511502482
57	1.47154343744532
58	1.53357655924414
59	1.5899115159215
60	1.64099355889449
61	1.68725520878753
62	1.72910929993487
63	1.76694486154779
64	1.80112499359905
65	1.83198612535447
66	1.85983821334435
67	1.88496555944373
68	1.90762802045529
69	1.92806244689623
70	1.94648423703021
71	1.96308892731074
72	1.97805376582524
73	1.99153923363261
74	2.00369049197999
75	2.0146387426687
76	2.02450249534853
77	2.03338874001327
78	2.04139402600535
79	2.04860545082428
80	2.05510156326974
81	2.06095318615579
82	2.06622416416666
83	0
84	0.0489905907610847
85	0.135420505390173
86	0.244527307785468
87	0.365897989935749
88	0.492284256356667
89	0.618731993074557
90	0.74194241024638
91	0.859803937244599
92	0.971049897441418
93	1.07500877028701
94	1.17142254919327
95	1.26031512956076
96	1.341897406339
97	1.41649926391125
98	1.48452122728933
99	1.54640045230729
100	1.60258714081817
101	1.65352850567085
102	1.69965817613869
103	1.7413894988953
104	1.77911160533651
105	1.81318742199311
106	1.84395302574311
107	1.87171791076793
108	1.89676585539621
109	1.91935616572752
110	1.9397251377793
111	1.95808762716422
112	1.97463864963935
113	1.98955496070676
114	2.00299658031981
115	2.01510824152586
116	2.02602075092809
117	2.03585225518804
118	2.04470941215913
119	2.05268846818507
120	2.05987624501721
121	2.06635104099251
122	2.0721834517844
123	2.07743711634713
124	0
125	0.0545871346990338
126	0.144948751231399
127	0.256777293088731
128	0.379993865032387
129	0.507595246275714
130	0.634806784806487
131	0.758460831721293
132	0.876541397511337
133	0.987851241935936
134	1.09176908010344
135	1.18807305970588
136	1.27681292128291
137	1.35821787365407
138	1.43263062786055
139	1.5004605510355
140	1.56215076000043
141	1.6181553455234
142	1.66892392948422
143	1.71489150279906
144	1.75647204139679
145	1.79405480217635
146	1.82800249864706
147	1.85865077488416
148	1.88630855721214
149	1.91125898093977
150	1.93376067579305
151	1.95404925675265
152	1.97233891294726
153	1.98882402061446
154	2.00368073026289
