group	y
1	0.933196336220535
2	3.83277344408565
3	4.20298313540266
4	13.0890550842129
5	2.07919871608019
6	8.13973945137633
7	11.3109613281212
8	8.40622292010059
9	7.70093123009355
10	-0.869341528701938
11	4.49525723569331
12	1.89836750317081
13	6.00179299880979
14	-0.820155155790156
15	10.4879588762689
16	4.88252368699216
17	7.57904157297518
18	12.7905455593364
19	5.20286454340831
20	9.51714529827255
21	12.0544175164873
22	3.10998285685403
23	6.96921515976092
24	-3.47204224019094
25	3.44629952051981
26	3.52111163146665
27	-1.15090701550391
28	0.647150717041725
29	8.4799900384284
30	3.92007108065157
31	7.50232048871051
32	5.98921445041507
33	5.6978389077052
34	1.12700113576673
35	6.17436070962664
36	6.19161173170902
37	7.74229842129755
38	0.176696717231899
39	9.8845820964505
40	5.46164465263741
41	8.5223083368831
42	6.25799896556609
43	9.78911989828251
44	6.74976213704334
45	3.97912357327344
46	7.0572844663492
47	0.00913835227917714
48	6.26382662946961
49	7.56307243974195
50	9.07499413069979
51	5.52764722636056
52	8.11046093548606
53	4.93940466953885
54	-0.321158867783989
55	2.71419596914147
56	4.15439371908288
57	2.06081753325998
58	3.13534190568576
59	8.08350017189722
60	3.61185303849989
61	14.7577466121226
62	2.44476046765507
63	5.88826744001823
64	3.04474040781165
65	5.32389918708107
66	2.47378596763627
67	1.1326257215254
68	11.1268377708767
69	0.317469648841269
70	13.8490793011679
71	4.01989431193118
72	7.65339134041168
73	4.38165457688311
74	1.1371039062817
75	2.20894814040502
76	10.2892725011752
77	8.48548990112927
78	3.68208522494342
79	8.4765310343228
80	9.34837407423894
81	3.07857635164949
82	7.2798189143299
83	6.15610641991942
84	-0.142907778321387
85	9.27293815158678
86	2.0982078041663
87	9.65965434419219
88	-0.148064794940074
89	2.68589978734744
90	1.25385013463343
91	0.79051291917728
92	2.12294813924888
93	9.02826433377465
94	10.9156578513234
95	11.5206430384198
96	9.68467876178348
97	1.91010902651787
98	2.77447815608451
99	6.28121768345242
100	5.31239821044149
101	5.61595378247751
102	3.32259900951617
103	0.421278453547899
104	11.2282662788883
105	5.29274988542538
106	5.09307216135443
107	1.98588312896555
108	6.55776487074047
109	10.8572643536451
110	9.5494837667534
111	9.44257543115604
112	6.85822068188835
113	6.14528742208058
114	2.87629157998856
115	0.363777240928913
116	-1.62868495311718
117	6.9468070560279
118	-0.320015776978275
119	5.34378884586512
120	6.32655157710804
121	9.89014851630298
122	7.6332005846152
123	4.38303547533982
124	0.722194958329392
125	7.85746985167533
126	5.87207848473772
127	4.9869085969998
128	1.41527301647559
129	0.380576755278162
130	5.50000341126558
131	6.01878726025075
132	-1.25301640912889
133	0.489479340289447
134	3.67675774278389
135	10.7564981171972
136	3.10420942118442
137	5.12885672243312
138	4.25577287807814
139	9.51695312516895
140	4.97790831229541
141	3.36473809271818
142	8.57166123582939
143	-1.46352073935419
144	1.17093031712545
145	5.51987527026427
146	2.92921197445074
147	5.27585431224622
148	7.99517047483296
149	-2.31274937607482
150	6.09332831950654
151	7.27611386265936
152	5.64879480072828
153	2.30919107955057
154	2.57885305050109
155	2.03037105120919
156	-0.979988259671014
157	7.3556248410648
158	-1.3392244410917
159	-0.435782502973813
160	5.2909754756972
161	3.26768652644564
162	9.26383503353843
163	6.47178997731563
164	10.1326639801678
165	8.32894232197286
166	8.36969544311348
167	-0.744352294156173
168	0.176860599782797
169	7.39591215553284
170	3.46646068043498
171	11.1809262679119
172	9.2989793838667
173	10.1875775873683
174	3.54200550161921
175	2.89792494252289
176	9.67589305531378
177	8.30706836619223
178	12.0434338018991
179	8.31842623588073
180	12.2527961347413
181	0.0621150180741119
182	3.26291245876743
183	10.077260926972
184	2.10557377058723
185	10.5667360015893
186	0.952814259871516
187	11.0264112525838
188	6.16182271281429
189	9.46427431168132
190	3.71954004943786
191	7.18671848980617
192	4.47088475688388
193	-1.25301883204675
194	11.7883713990251
195	-0.0173755688770831
196	3.9909090801482
197	3.20664267301305
198	7.0543894547932
199	3.63951363795564
200	7.63206394165678
