group	y
1	1.74709237851534
2	3.36728664844416
3	1.32874277517991
4	6.19056160427558
5	3.65901554363072
6	1.35906323176397
7	3.97485810485697
8	4.47664941025843
9	4.15156270330698
10	2.38922322568729
11	6.0235623369017
12	3.77968647282286
13	1.75751883891639
14	-1.429399774355
15	5.24986183628622
16	2.91013278196954
17	2.96761947380211
18	4.8876724213706
19	4.64244239019618
20	4.18780264243502
21	4.83795474321644
22	4.56427260146213
23	3.14912996673038
24	-0.978703391726746
25	4.23965149578942
26	2.887742520942
27	2.68840898658934
28	0.0584952322014511
29	2.04369988978276
30	3.83588312039941
31	5.71735910305809
32	2.79442454531401
33	3.77534322311874
34	2.89238991883419
35	0.245880886342787
36	2.17001087340064
37	2.2114200925793
38	2.88137320657763
39	5.20005074396777
40	4.52635149691509
41	2.67095280749283
42	2.49327663972699
43	4.39392675080947
44	4.11332639734732
45	1.62248861090096
46	1.58500968607576
47	3.72916392427366
48	4.53706584903083
49	2.77530757569954
50	4.76221545290843
51	3.79621176073414
52	1.77594721349846
53	3.68223938284885
54	0.741273807838415
55	5.86604740340207
56	6.96079979701172
57	2.26555704706698
58	0.911730747366938
59	4.13943925488483
60	2.72989079223835
61	7.80323552100955
62	2.92151999453366
63	4.37947872490155
64	3.05600431756133
65	1.51345358223519
66	3.37758459902869
67	-0.609917257782076
68	5.93110972312577
69	3.3065066764238
70	7.34522334072431
71	3.95101905779933
72	1.58010713815637
73	4.22145270697811
74	1.1318047367115
75	0.492733199521796
76	3.58289247103493
77	2.11341625356313
78	3.00221070326325
79	3.14868264830333
80	1.82095810762386
81	1.862662534363
82	2.72964276975234
83	5.35617399314641
84	-0.047133600859524
85	4.18789237525684
86	3.66590074242704
87	5.12619967455273
88	2.3916321527314
89	3.74003761983258
90	3.53419758154446
91	1.9149599380167
92	5.41573561196634
93	5.3208052313899
94	4.40042729903
95	6.17366690908169
96	4.11697285113061
97	0.446815583083927
98	1.85346917152623
99	0.550774770203288
100	2.05319872712138
101	1.75926664555175
102	3.08423174628847
103	1.17815670289511
104	3.31605754480815
105	1.69083071216236
106	6.53457453874529
107	4.43341495203441
108	4.82034845899046
109	3.76837071565269
110	6.36435216103884
111	1.72852709210205
112	2.07671053927887
113	5.86456447708333
114	1.69860729337927
115	2.58523851279607
116	2.21438414111603
117	2.36001426290299
118	2.44177339404688
119	3.98837666253565
120	2.64533903546079
121	1.98808507577149
122	5.68607765034082
123	2.57084118290626
124	2.64088693991323
125	2.79961851757288
126	4.42533261410281
127	2.85287119174735
128	2.9247316570659
129	1.63667904248869
130	2.35145945550736
131	3.12032088086903
132	1.82221102748067
133	4.06299238526514
134	-0.0367881635735743
135	3.61311572157953
136	-0.0728996470751722
137	2.39804774632678
138	1.94344019110999
139	1.695810438638
140	2.88620644430522
141	-0.828718851360024
142	5.35316662403713
143	-0.329944872424007
144	2.07293919705523
145	0.768159789914309
146	1.4983619976131
147	7.17433309125669
148	3.0347912393865
149	0.427398939131349
150	-0.281211068837157
151	3.90037420254531
152	2.96288033457072
153	2.36386325091231
154	1.1412757050926
155	0.0250793797170306
156	0.849615406768638
157	5.00005760742783
158	1.75746661040635
159	0.231146305231017
160	6.73858124484716
161	3.8502007547449
162	2.52270579817393
163	5.11696609741804
164	4.77284530274987
165	1.76151390353771
166	7.41220492908094
167	2.48994593971797
168	0.151010699574383
169	2.71120079609156
170	3.41507667846469
171	7.61595679811872
172	3.21160473578742
173	3.91399761084683
174	2.84569412928694
175	2.33199831526691
176	2.93054794337745
177	4.57527921126032
178	7.15049001730457
179	5.05478487752754
180	5.41581679677341
181	0.537353156883912
182	4.96779114010676
183	3.4398496073213
184	0.0654999418155149
185	4.04204548529628
186	2.68249079056797
187	5.9291746239396
188	1.46783600079067
189	2.13957649214291
190	1.14778100524513
191	2.64579207712692
192	3.80402355897268
193	1.53650365376079
194	4.66074633596335
195	0.58383442739107
196	0.904031174384517
197	5.88231541368856
198	0.968305069390702
199	3.82394942463503
200	2.23784789778216
