group	y
1	3.15404039966274
2	4.13454325062342
3	0.891622595068527
4	3.74131486430693
5	5.44892395740599
6	-1.03127487804221
7	1.30680649322486
8	3.51186265533736
9	3.3768784399137
10	5.0185056028819
11	7.78771488750589
12	5.72034595764889
13	0.635381758969696
14	-0.734022083637422
15	3.63081331629488
16	2.92393732945823
17	1.66190842421557
18	1.9362358523877
19	5.36223131359011
20	2.52313131451625
21	2.22972335658098
22	6.29141747376619
23	2.23908737021511
24	1.26796603250535
25	5.63632748342423
26	3.57105796567967
27	5.60806698763597
28	0.764167489781314
29	-0.17444518454006
30	4.79378914027332
31	5.82487841023188
32	2.19702959276348
33	3.81409538082551
34	4.77508431036792
35	-1.71835902529914
36	1.15921044424645
37	0.445980928220179
38	5.23371145125049
39	3.8577850677264
40	5.05870491905393
41	0.745275042797688
42	1.61091547680743
43	2.69633017707296
44	3.7951085274993
45	1.44417112971472
46	-0.151127704060958
47	6.5891767102709
48	4.67368545881144
49	1.38142514367834
50	3.60582611401275
51	3.93049402792093
52	-0.391309647495345
53	4.05365673950385
54	2.27249014564962
55	8.44197312053238
56	9.36400283597614
57	3.36792680397048
58	0.79992516820753
59	3.16740879637863
60	3.28890966910758
61	5.32597997545301
62	4.15989975797296
63	4.62508436734321
64	4.06163627243618
65	0.608230779812249
66	4.8294839147249
67	-0.481188747435812
68	4.33324569925033
69	5.80102519021506
70	5.0932953605025
71	4.9165814307334
72	-0.456534962971283
73	5.14135177202561
74	2.12915515192639
75	0.634625729080186
76	1.22970245596479
77	-0.0726205702199358
78	3.66227344242316
79	1.48475845529359
80	-0.942749875683684
81	2.25470562571975
82	1.45455469746355
83	5.9562077797599
84	1.00075348787141
85	2.64536948709188
86	5.4497472115574
87	3.85947233973299
88	4.66148062656714
89	5.26710653607515
90	5.67437130499998
91	3.47718344743641
92	8.06212934832508
93	4.46707568019753
94	2.14281202288332
95	4.50017884441262
96	2.33311989580417
97	0.715168861366957
98	2.39296467924709
99	-1.31444668642128
100	1.42359898546132
101	0.830923077088873
102	3.96504811467462
103	2.55659582756871
104	0.359953177768052
105	0.889871125530858
106	8.25532572744072
107	6.65718086356884
108	4.95164025311545
109	1.22392389665647
110	5.77178635818156
111	-1.12849707742495
112	0.68595546797413
113	6.7242030045847
114	2.10976515007462
115	4.69596914872965
116	5.13591868823264
117	1.06661786634053
118	4.82266797955946
119	4.31067057087092
120	1.80473276463716
121	-0.962946644494261
122	5.71251618320364
123	2.66474403668948
124	4.60023293070514
125	1.27069285052165
126	4.70195967878535
127	2.78585248912112
128	4.67946097736106
129	3.26473018609395
130	1.77718747762825
131	2.67108769117817
132	4.35982474578546
133	6.84974890775299
134	-0.893561116752308
135	1.0414245237707
136	-0.661454181204971
137	2.03264325827361
138	1.78727384762591
139	-1.21476090462747
140	2.84035551031012
141	-1.92544732339913
142	4.74391931814099
143	1.23684306104109
144	3.52394363702012
145	-0.60769795026067
146	1.78293700919429
147	9.12357248076193
148	1.55460162166328
149	2.79747309673443
150	-2.468480763009
151	3.21250437248829
152	2.61992310149195
153	3.39119933659318
154	1.42248703238835
155	0.0224335439709509
156	2.76441723998846
157	4.82227399060934
158	4.30581213615538
159	1.56461070933343
160	8.46238412942214
161	5.14145786889453
162	0.152141180491686
163	5.43955415746924
164	3.0929359640409
165	-0.522200305679872
166	7.93345967206466
167	5.10709505665504
168	1.13808574947018
169	1.36884511637092
170	4.38938467747954
171	6.83347206322215
172	1.16791741174778
173	1.77720762258611
174	3.4975384431208
175	3.04903500163892
176	0.557875387409282
177	3.70938463379437
178	5.7040181250073
179	4.42296419835094
180	2.99732712778944
181	1.77497222628881
182	6.82023048077642
183	1.12114394749595
184	0.0454630274296597
185	1.77970022714975
186	4.54732905591619
187	4.38055630961751
188	0.120842644778862
189	-0.5227724176263
190	0.86190148314876
191	1.37532887078729
192	4.47059296001707
193	3.93126489666456
194	2.09693380443249
195	1.88443942552515
196	0.360592221502674
197	8.22015178402632
198	-1.07473712331055
199	4.91616731797472
200	0.54073987584485
